makespan : 926.000000 
makespan : 926.000000 
makespan : 926.000000 
makespan : 926.000000 
makespan : 926.000000 
makespan : 926.000000 
makespan : 926.000000 
makespan : 926.000000 
makespan : 926.000000 
makespan : 926.000000 
makespan : 926.000000 
makespan : 926.000000 
makespan : 926.000000 
makespan : 926.000000 
makespan : 926.000000 
makespan : 926.000000 
makespan : 926.000000 
makespan : 926.000000 
makespan : 926.000000 
makespan : 926.000000 
makespan : 926.000000 
makespan : 926.000000 
makespan : 926.000000 
makespan : 926.000000 
makespan : 932.000000 
makespan : 926.000000 
makespan : 926.000000 
makespan : 926.000000 
makespan : 926.000000 
makespan : 926.000000 

time 56s947
