iter 0 :::1438.000000 
iter 1 :::1438.000000 
iter 2 :::1438.000000 
iter 3 :::1438.000000 
iter 4 :::1438.000000 
iter 5 :::1438.000000 
iter 6 :::1438.000000 
iter = 7 :::1436.000000 
iter 8 :::1436.000000 
iter 9 :::1436.000000 
iter 10 :::1436.000000 
iter = 11 :::1400.000000 
iter 12 :::1400.000000 
iter 13 :::1400.000000 
iter 14 :::1400.000000 
iter 15 :::1400.000000 
iter 16 :::1400.000000 
iter 17 :::1400.000000 
iter = 18 :::1398.000000 
iter 19 :::1398.000000 
iter 20 :::1398.000000 
iter 21 :::1398.000000 
iter 22 :::1398.000000 
iter 23 :::1398.000000 
iter 24 :::1398.000000 
iter 25 :::1398.000000 
iter = 26 :::1389.000000 
iter 27 :::1389.000000 
iter 28 :::1389.000000 
iter = 29 :::1386.000000 
iter = 30 :::1378.000000 
iter 31 :::1378.000000 
iter 32 :::1378.000000 
iter 33 :::1378.000000 
iter 34 :::1378.000000 
iter 35 :::1378.000000 
iter = 36 :::1348.000000 
iter 37 :::1348.000000 
iter 38 :::1348.000000 
iter 39 :::1348.000000 
iter = 40 :::1330.000000 
iter 41 :::1330.000000 
iter 42 :::1330.000000 
iter 43 :::1330.000000 
iter 44 :::1330.000000 
iter 45 :::1330.000000 
iter 46 :::1330.000000 
iter 47 :::1330.000000 
iter 48 :::1330.000000 
iter = 49 :::1323.000000 
iter = 50 :::1319.000000 
iter 51 :::1319.000000 
iter 52 :::1319.000000 
iter 53 :::1319.000000 
iter 54 :::1319.000000 
iter 55 :::1319.000000 
iter 56 :::1319.000000 
iter = 57 :::1307.000000 
iter 58 :::1307.000000 
iter 59 :::1307.000000 
iter 60 :::1307.000000 
iter 61 :::1307.000000 
iter 62 :::1307.000000 
iter = 63 :::1298.000000 
iter 64 :::1298.000000 
iter 65 :::1298.000000 
iter = 66 :::1297.000000 
iter 67 :::1297.000000 
iter 68 :::1297.000000 
iter 69 :::1297.000000 
iter 70 :::1297.000000 
iter 71 :::1297.000000 
iter 72 :::1297.000000 
iter 73 :::1297.000000 
iter = 74 :::1268.000000 
iter 75 :::1268.000000 
iter 76 :::1268.000000 
iter 77 :::1268.000000 
iter 78 :::1268.000000 
iter 79 :::1268.000000 
iter 80 :::1268.000000 
iter 81 :::1268.000000 
iter 82 :::1268.000000 
iter = 83 :::1261.000000 
iter 84 :::1261.000000 
iter 85 :::1261.000000 
iter 86 :::1261.000000 
iter 87 :::1261.000000 
iter 88 :::1261.000000 
iter 89 :::1261.000000 
iter 90 :::1261.000000 
iter 91 :::1261.000000 
iter 92 :::1261.000000 
iter 93 :::1261.000000 
iter 94 :::1261.000000 
iter 95 :::1261.000000 
iter = 96 :::1244.000000 
iter 97 :::1244.000000 
iter 98 :::1244.000000 
iter 99 :::1244.000000 
iter 100 :::1244.000000 
iter 101 :::1244.000000 
iter 102 :::1244.000000 
iter 103 :::1244.000000 
iter 104 :::1244.000000 
iter 105 :::1244.000000 
iter 106 :::1244.000000 
iter 107 :::1244.000000 
iter 108 :::1244.000000 
iter 109 :::1244.000000 
iter 110 :::1244.000000 
iter = 111 :::1228.000000 
iter 112 :::1228.000000 
iter 113 :::1228.000000 
iter 114 :::1228.000000 
iter 115 :::1228.000000 
iter 116 :::1228.000000 
iter 117 :::1228.000000 
iter 118 :::1228.000000 
iter 119 :::1228.000000 
iter 120 :::1228.000000 
iter 121 :::1228.000000 
iter 122 :::1228.000000 
iter = 123 :::1200.000000 
iter 124 :::1200.000000 
iter 125 :::1200.000000 
iter 126 :::1200.000000 
iter 127 :::1200.000000 
iter 128 :::1200.000000 
iter 129 :::1200.000000 
iter 130 :::1200.000000 
iter 131 :::1200.000000 
iter 132 :::1200.000000 
iter 133 :::1200.000000 
iter 134 :::1200.000000 
iter 135 :::1200.000000 
iter 136 :::1200.000000 
iter = 137 :::1176.000000 
iter 138 :::1176.000000 
iter 139 :::1176.000000 
iter 140 :::1176.000000 
iter 141 :::1176.000000 
iter 142 :::1176.000000 
iter 143 :::1176.000000 
iter 144 :::1176.000000 
iter 145 :::1176.000000 
iter 146 :::1176.000000 
iter 147 :::1176.000000 
iter = 148 :::1167.000000 
iter 149 :::1167.000000 
iter 150 :::1167.000000 
iter 151 :::1167.000000 
iter 152 :::1167.000000 
iter 153 :::1167.000000 
iter 154 :::1167.000000 
iter 155 :::1167.000000 
iter 156 :::1167.000000 
iter 157 :::1167.000000 
iter 158 :::1167.000000 
iter 159 :::1167.000000 
iter 160 :::1167.000000 
iter 161 :::1167.000000 
iter = 162 :::1165.000000 
iter 163 :::1165.000000 
iter 164 :::1165.000000 
iter 165 :::1165.000000 
iter 166 :::1165.000000 
iter 167 :::1165.000000 
iter 168 :::1165.000000 
iter 169 :::1165.000000 
iter 170 :::1165.000000 
iter 171 :::1165.000000 
iter 172 :::1165.000000 
iter 173 :::1165.000000 
iter 174 :::1165.000000 
iter 175 :::1165.000000 
iter 176 :::1165.000000 
iter 177 :::1165.000000 
