iter 0 :::1369.000000 
iter 1 :::1369.000000 
iter = 2 :::1357.000000 
iter = 3 :::1317.000000 
iter = 4 :::1309.000000 
iter = 5 :::1308.000000 
iter 6 :::1308.000000 
iter = 7 :::1254.000000 
iter 8 :::1254.000000 
iter = 9 :::1219.000000 
iter 10 :::1219.000000 
iter 11 :::1219.000000 
iter 12 :::1219.000000 
iter 13 :::1219.000000 
iter 14 :::1219.000000 
iter 15 :::1219.000000 
iter 16 :::1219.000000 
iter = 17 :::1216.000000 
iter 18 :::1216.000000 
iter 19 :::1216.000000 
iter 20 :::1216.000000 
iter 21 :::1216.000000 
iter 22 :::1216.000000 
iter 23 :::1216.000000 
iter 24 :::1216.000000 
iter = 25 :::1214.000000 
iter 26 :::1214.000000 
iter 27 :::1214.000000 
iter 28 :::1214.000000 
iter 29 :::1214.000000 
iter = 30 :::1199.000000 
iter 31 :::1199.000000 
iter 32 :::1199.000000 
iter 33 :::1199.000000 
iter 34 :::1199.000000 
iter 35 :::1199.000000 
iter 36 :::1199.000000 
iter 37 :::1199.000000 
iter 38 :::1199.000000 
iter 39 :::1199.000000 
iter 40 :::1199.000000 
iter 41 :::1199.000000 
iter 42 :::1199.000000 
iter 43 :::1199.000000 
iter 44 :::1199.000000 
iter = 45 :::1181.000000 
iter 46 :::1181.000000 
iter 47 :::1181.000000 
iter 48 :::1181.000000 
iter 49 :::1181.000000 
iter 50 :::1181.000000 
iter 51 :::1181.000000 
iter 52 :::1181.000000 
iter 53 :::1181.000000 
iter 54 :::1181.000000 
iter 55 :::1181.000000 
iter 56 :::1181.000000 
iter 57 :::1181.000000 
iter 58 :::1181.000000 
iter = 59 :::1178.000000 
iter 60 :::1178.000000 
iter 61 :::1178.000000 
iter 62 :::1178.000000 
iter 63 :::1178.000000 
iter 64 :::1178.000000 
iter 65 :::1178.000000 
iter = 66 :::1172.000000 
iter 67 :::1172.000000 
iter 68 :::1172.000000 
iter 69 :::1172.000000 
iter 70 :::1172.000000 
iter 71 :::1172.000000 
iter 72 :::1172.000000 
iter 73 :::1172.000000 
iter 74 :::1172.000000 
iter 75 :::1172.000000 
iter 76 :::1172.000000 
iter 77 :::1172.000000 
iter 78 :::1172.000000 
iter 79 :::1172.000000 
iter 80 :::1172.000000 
iter 81 :::1172.000000 
iter 82 :::1172.000000 
iter 83 :::1172.000000 
iter 84 :::1172.000000 
