makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 

time 29.115
