makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 
makespan : 593.000000 

time 26.015
