iter 0 :::1347.000000 
iter = 1 :::1286.000000 
iter = 2 :::1278.000000 
iter 3 :::1278.000000 
iter 4 :::1278.000000 
iter 5 :::1278.000000 
iter 6 :::1278.000000 
iter 7 :::1278.000000 
iter = 8 :::1230.000000 
iter 9 :::1230.000000 
iter = 10 :::1218.000000 
iter = 11 :::1185.000000 
iter 12 :::1185.000000 
iter 13 :::1185.000000 
iter 14 :::1185.000000 
iter 15 :::1185.000000 
iter 16 :::1185.000000 
iter 17 :::1185.000000 
iter 18 :::1185.000000 
iter 19 :::1185.000000 
iter 20 :::1185.000000 
iter = 21 :::1173.000000 
iter 22 :::1173.000000 
iter 23 :::1173.000000 
iter 24 :::1173.000000 
iter 25 :::1173.000000 
iter 26 :::1173.000000 
iter 27 :::1173.000000 
iter 28 :::1173.000000 
iter = 29 :::1160.000000 
iter 30 :::1160.000000 
iter 31 :::1160.000000 
iter 32 :::1160.000000 
iter 33 :::1160.000000 
iter 34 :::1160.000000 
iter 35 :::1160.000000 
iter 36 :::1160.000000 
iter = 37 :::1111.000000 
iter 38 :::1111.000000 
iter 39 :::1111.000000 
iter 40 :::1111.000000 
iter 41 :::1111.000000 
iter 42 :::1111.000000 
iter 43 :::1111.000000 
iter 44 :::1111.000000 
iter 45 :::1111.000000 
iter = 46 :::1109.000000 
iter 47 :::1109.000000 
iter 48 :::1109.000000 
iter 49 :::1109.000000 
iter 50 :::1109.000000 
iter 51 :::1109.000000 
iter 52 :::1109.000000 
iter = 53 :::1090.000000 
iter 54 :::1090.000000 
iter 55 :::1090.000000 
iter 56 :::1090.000000 
iter 57 :::1090.000000 
iter 58 :::1090.000000 
iter 59 :::1090.000000 
iter 60 :::1090.000000 
iter = 61 :::1073.000000 
iter 62 :::1073.000000 
iter 63 :::1073.000000 
iter 64 :::1073.000000 
iter 65 :::1073.000000 
iter 66 :::1073.000000 
iter 67 :::1073.000000 
iter 68 :::1073.000000 
iter 69 :::1073.000000 
iter 70 :::1073.000000 
iter 71 :::1073.000000 
iter = 72 :::1065.000000 
iter 73 :::1065.000000 
iter 74 :::1065.000000 
iter 75 :::1065.000000 
iter 76 :::1065.000000 
iter 77 :::1065.000000 
iter 78 :::1065.000000 
iter 79 :::1065.000000 
iter 80 :::1065.000000 
iter 81 :::1065.000000 
iter 82 :::1065.000000 
iter = 83 :::1062.000000 
iter 84 :::1062.000000 
iter 85 :::1062.000000 
iter 86 :::1062.000000 
iter 87 :::1062.000000 
iter 88 :::1062.000000 
iter 89 :::1062.000000 
iter 90 :::1062.000000 
iter 91 :::1062.000000 
iter 92 :::1062.000000 
iter 93 :::1062.000000 
iter 94 :::1062.000000 
iter = 95 :::1050.000000 
iter 96 :::1050.000000 
iter 97 :::1050.000000 
iter 98 :::1050.000000 
iter 99 :::1050.000000 
iter 100 :::1050.000000 
iter 101 :::1050.000000 
iter 102 :::1050.000000 
iter 103 :::1050.000000 
iter 104 :::1050.000000 
iter 105 :::1050.000000 
iter 106 :::1050.000000 
iter 107 :::1050.000000 
iter 108 :::1050.000000 
iter 109 :::1050.000000 
iter 110 :::1050.000000 
iter 111 :::1050.000000 
