iter = 0 :::1422.000000 
iter 1 :::1422.000000 
iter 2 :::1422.000000 
iter 3 :::1422.000000 
iter = 4 :::1386.000000 
iter 5 :::1386.000000 
iter 6 :::1386.000000 
iter 7 :::1386.000000 
iter 8 :::1386.000000 
iter 9 :::1386.000000 
iter 10 :::1386.000000 
iter = 11 :::1356.000000 
iter 12 :::1356.000000 
iter 13 :::1356.000000 
iter 14 :::1356.000000 
iter 15 :::1356.000000 
iter 16 :::1356.000000 
iter = 17 :::1348.000000 
iter 18 :::1348.000000 
iter 19 :::1348.000000 
iter = 20 :::1340.000000 
iter 21 :::1340.000000 
iter 22 :::1340.000000 
iter 23 :::1340.000000 
iter 24 :::1340.000000 
iter 25 :::1340.000000 
iter = 26 :::1339.000000 
iter 27 :::1339.000000 
iter 28 :::1339.000000 
iter 29 :::1339.000000 
iter 30 :::1339.000000 
iter = 31 :::1330.000000 
iter 32 :::1330.000000 
iter 33 :::1330.000000 
iter 34 :::1330.000000 
iter 35 :::1330.000000 
iter 36 :::1330.000000 
iter 37 :::1330.000000 
iter = 38 :::1286.000000 
iter 39 :::1286.000000 
iter 40 :::1286.000000 
iter 41 :::1286.000000 
iter 42 :::1286.000000 
iter = 43 :::1276.000000 
iter 44 :::1276.000000 
iter 45 :::1276.000000 
iter 46 :::1276.000000 
iter 47 :::1276.000000 
iter 48 :::1276.000000 
iter = 49 :::1266.000000 
iter 50 :::1266.000000 
iter 51 :::1266.000000 
iter 52 :::1266.000000 
iter 53 :::1266.000000 
iter 54 :::1266.000000 
iter = 55 :::1265.000000 
iter 56 :::1265.000000 
iter 57 :::1265.000000 
iter 58 :::1265.000000 
iter = 59 :::1234.000000 
iter 60 :::1234.000000 
iter 61 :::1234.000000 
iter 62 :::1234.000000 
iter 63 :::1234.000000 
iter 64 :::1234.000000 
iter 65 :::1234.000000 
iter = 66 :::1220.000000 
iter 67 :::1220.000000 
iter 68 :::1220.000000 
iter = 69 :::1207.000000 
iter 70 :::1207.000000 
iter 71 :::1207.000000 
iter 72 :::1207.000000 
iter = 73 :::1204.000000 
iter 74 :::1204.000000 
iter 75 :::1204.000000 
iter 76 :::1204.000000 
iter 77 :::1204.000000 
iter 78 :::1204.000000 
iter 79 :::1204.000000 
iter 80 :::1204.000000 
iter = 81 :::1201.000000 
iter 82 :::1201.000000 
iter 83 :::1201.000000 
iter 84 :::1201.000000 
iter = 85 :::1197.000000 
iter 86 :::1197.000000 
iter 87 :::1197.000000 
iter 88 :::1197.000000 
iter 89 :::1197.000000 
iter = 90 :::1191.000000 
iter 91 :::1191.000000 
iter 92 :::1191.000000 
iter 93 :::1191.000000 
iter 94 :::1191.000000 
iter 95 :::1191.000000 
iter 96 :::1191.000000 
iter 97 :::1191.000000 
iter 98 :::1191.000000 
iter = 99 :::1179.000000 
iter 100 :::1179.000000 
iter 101 :::1179.000000 
iter 102 :::1179.000000 
iter 103 :::1179.000000 
iter 104 :::1179.000000 
iter = 105 :::1177.000000 
iter 106 :::1177.000000 
iter 107 :::1177.000000 
iter 108 :::1177.000000 
iter 109 :::1177.000000 
iter 110 :::1177.000000 
iter 111 :::1177.000000 
iter 112 :::1177.000000 
iter 113 :::1177.000000 
iter 114 :::1177.000000 
iter = 115 :::1141.000000 
iter = 116 :::1137.000000 
iter = 117 :::1132.000000 
iter 118 :::1132.000000 
iter 119 :::1132.000000 
iter 120 :::1132.000000 
iter 121 :::1132.000000 
iter 122 :::1132.000000 
iter 123 :::1132.000000 
iter 124 :::1132.000000 
iter 125 :::1132.000000 
iter = 126 :::1117.000000 
iter 127 :::1117.000000 
iter 128 :::1117.000000 
iter 129 :::1117.000000 
iter 130 :::1117.000000 
iter 131 :::1117.000000 
iter 132 :::1117.000000 
iter 133 :::1117.000000 
iter 134 :::1117.000000 
iter = 135 :::1110.000000 
iter 136 :::1110.000000 
iter 137 :::1110.000000 
iter = 138 :::1107.000000 
iter 139 :::1107.000000 
iter 140 :::1107.000000 
iter 141 :::1107.000000 
iter 142 :::1107.000000 
iter 143 :::1107.000000 
iter 144 :::1107.000000 
iter 145 :::1107.000000 
iter = 146 :::1100.000000 
iter 147 :::1100.000000 
iter 148 :::1100.000000 
iter 149 :::1100.000000 
iter 150 :::1100.000000 
iter 151 :::1100.000000 
iter = 152 :::1099.000000 
iter 153 :::1099.000000 
iter 154 :::1099.000000 
iter 155 :::1099.000000 
iter 156 :::1099.000000 
iter 157 :::1099.000000 
iter 158 :::1099.000000 
iter 159 :::1099.000000 
iter = 160 :::1061.000000 
iter 161 :::1061.000000 
iter 162 :::1061.000000 
iter 163 :::1061.000000 
iter 164 :::1061.000000 
iter 165 :::1061.000000 
iter 166 :::1061.000000 
iter 167 :::1061.000000 
iter 168 :::1061.000000 
iter 169 :::1061.000000 
iter 170 :::1061.000000 
iter 171 :::1061.000000 
iter 172 :::1061.000000 
iter 173 :::1061.000000 
iter 174 :::1061.000000 
