iter = 0 :::1247.000000 
iter 1 :::1247.000000 
iter 2 :::1247.000000 
iter 3 :::1247.000000 
iter 4 :::1247.000000 
iter 5 :::1247.000000 
iter 6 :::1247.000000 
iter 7 :::1247.000000 
iter 8 :::1247.000000 
iter 9 :::1247.000000 
iter = 10 :::1244.000000 
iter 11 :::1244.000000 
iter 12 :::1244.000000 
iter 13 :::1244.000000 
iter = 14 :::1221.000000 
iter 15 :::1221.000000 
iter 16 :::1221.000000 
iter 17 :::1221.000000 
iter = 18 :::1213.000000 
iter 19 :::1213.000000 
iter 20 :::1213.000000 
iter 21 :::1213.000000 
iter 22 :::1213.000000 
iter 23 :::1213.000000 
iter 24 :::1213.000000 
iter 25 :::1213.000000 
iter 26 :::1213.000000 
iter 27 :::1213.000000 
iter 28 :::1213.000000 
iter 29 :::1213.000000 
iter = 30 :::1197.000000 
iter 31 :::1197.000000 
iter 32 :::1197.000000 
iter 33 :::1197.000000 
iter 34 :::1197.000000 
iter 35 :::1197.000000 
iter 36 :::1197.000000 
iter 37 :::1197.000000 
iter 38 :::1197.000000 
iter 39 :::1197.000000 
iter = 40 :::1178.000000 
iter 41 :::1178.000000 
iter 42 :::1178.000000 
iter 43 :::1178.000000 
iter 44 :::1178.000000 
iter 45 :::1178.000000 
iter 46 :::1178.000000 
iter = 47 :::1175.000000 
iter 48 :::1175.000000 
iter 49 :::1175.000000 
iter = 50 :::1169.000000 
iter 51 :::1169.000000 
iter 52 :::1169.000000 
iter 53 :::1169.000000 
iter 54 :::1169.000000 
iter 55 :::1169.000000 
iter 56 :::1169.000000 
iter 57 :::1169.000000 
iter 58 :::1169.000000 
iter 59 :::1169.000000 
iter 60 :::1169.000000 
iter = 61 :::1164.000000 
iter = 62 :::1162.000000 
iter 63 :::1162.000000 
iter 64 :::1162.000000 
iter 65 :::1162.000000 
iter 66 :::1162.000000 
iter 67 :::1162.000000 
iter 68 :::1162.000000 
iter 69 :::1162.000000 
iter = 70 :::1159.000000 
iter 71 :::1159.000000 
iter 72 :::1159.000000 
iter 73 :::1159.000000 
iter = 74 :::1150.000000 
iter 75 :::1150.000000 
iter 76 :::1150.000000 
iter 77 :::1150.000000 
iter 78 :::1150.000000 
iter = 79 :::1131.000000 
iter 80 :::1131.000000 
iter 81 :::1131.000000 
iter 82 :::1131.000000 
iter 83 :::1131.000000 
iter 84 :::1131.000000 
iter 85 :::1131.000000 
iter 86 :::1131.000000 
iter = 87 :::1128.000000 
iter 88 :::1128.000000 
iter 89 :::1128.000000 
iter 90 :::1128.000000 
iter 91 :::1128.000000 
iter = 92 :::1120.000000 
iter 93 :::1120.000000 
iter 94 :::1120.000000 
iter 95 :::1120.000000 
iter 96 :::1120.000000 
iter 97 :::1120.000000 
iter 98 :::1120.000000 
iter 99 :::1120.000000 
iter 100 :::1120.000000 
iter 101 :::1120.000000 
iter 102 :::1120.000000 
iter = 103 :::1117.000000 
iter 104 :::1117.000000 
iter 105 :::1117.000000 
iter 106 :::1117.000000 
iter 107 :::1117.000000 
iter 108 :::1117.000000 
iter 109 :::1117.000000 
iter = 110 :::1109.000000 
iter 111 :::1109.000000 
iter 112 :::1109.000000 
iter 113 :::1109.000000 
iter = 114 :::1108.000000 
iter 115 :::1108.000000 
iter 116 :::1108.000000 
iter 117 :::1108.000000 
iter 118 :::1108.000000 
iter 119 :::1108.000000 
iter 120 :::1108.000000 
iter 121 :::1108.000000 
iter 122 :::1108.000000 
iter 123 :::1108.000000 
iter = 124 :::1094.000000 
iter 125 :::1094.000000 
iter = 126 :::1088.000000 
iter 127 :::1088.000000 
iter 128 :::1088.000000 
iter 129 :::1088.000000 
iter 130 :::1088.000000 
iter 131 :::1088.000000 
iter 132 :::1088.000000 
iter 133 :::1088.000000 
iter 134 :::1088.000000 
iter 135 :::1088.000000 
iter = 136 :::1087.000000 
iter 137 :::1087.000000 
iter 138 :::1087.000000 
iter 139 :::1087.000000 
iter 140 :::1087.000000 
iter 141 :::1087.000000 
iter 142 :::1087.000000 
iter 143 :::1087.000000 
iter 144 :::1087.000000 
iter 145 :::1087.000000 
iter 146 :::1087.000000 
iter = 147 :::1063.000000 
iter 148 :::1063.000000 
iter 149 :::1063.000000 
iter 150 :::1063.000000 
iter 151 :::1063.000000 
iter = 152 :::1056.000000 
iter 153 :::1056.000000 
iter = 154 :::1046.000000 
iter 155 :::1046.000000 
iter 156 :::1046.000000 
iter 157 :::1046.000000 
iter 158 :::1046.000000 
iter 159 :::1046.000000 
iter 160 :::1046.000000 
iter 161 :::1046.000000 
iter 162 :::1046.000000 
iter 163 :::1046.000000 
iter 164 :::1046.000000 
iter 165 :::1046.000000 
iter 166 :::1046.000000 
iter 167 :::1046.000000 
iter 168 :::1046.000000 
iter 169 :::1046.000000 
