iter 0 :::1347.000000 
iter 1 :::1347.000000 
iter = 2 :::1330.000000 
iter 3 :::1330.000000 
iter = 4 :::1323.000000 
iter = 5 :::1309.000000 
iter 6 :::1309.000000 
iter 7 :::1309.000000 
iter 8 :::1309.000000 
iter 9 :::1309.000000 
iter 10 :::1309.000000 
iter 11 :::1309.000000 
iter 12 :::1309.000000 
iter = 13 :::1280.000000 
iter = 14 :::1271.000000 
iter = 15 :::1265.000000 
iter 16 :::1265.000000 
iter 17 :::1265.000000 
iter 18 :::1265.000000 
iter = 19 :::1231.000000 
iter 20 :::1231.000000 
iter 21 :::1231.000000 
iter = 22 :::1213.000000 
iter 23 :::1213.000000 
iter 24 :::1213.000000 
iter 25 :::1213.000000 
iter 26 :::1213.000000 
iter 27 :::1213.000000 
iter 28 :::1213.000000 
iter 29 :::1213.000000 
iter = 30 :::1204.000000 
iter 31 :::1204.000000 
iter 32 :::1204.000000 
iter 33 :::1204.000000 
iter = 34 :::1166.000000 
iter 35 :::1166.000000 
iter 36 :::1166.000000 
iter 37 :::1166.000000 
iter 38 :::1166.000000 
iter 39 :::1166.000000 
iter 40 :::1166.000000 
iter 41 :::1166.000000 
iter 42 :::1166.000000 
iter 43 :::1166.000000 
iter 44 :::1166.000000 
iter 45 :::1166.000000 
iter 46 :::1166.000000 
iter = 47 :::1154.000000 
iter 48 :::1154.000000 
iter 49 :::1154.000000 
iter = 50 :::1153.000000 
iter 51 :::1153.000000 
iter 52 :::1153.000000 
iter 53 :::1153.000000 
iter 54 :::1153.000000 
iter 55 :::1153.000000 
iter = 56 :::1124.000000 
iter 57 :::1124.000000 
iter 58 :::1124.000000 
iter 59 :::1124.000000 
iter 60 :::1124.000000 
iter = 61 :::1105.000000 
iter 62 :::1105.000000 
iter 63 :::1105.000000 
iter 64 :::1105.000000 
iter 65 :::1105.000000 
iter 66 :::1105.000000 
iter 67 :::1105.000000 
iter 68 :::1105.000000 
iter 69 :::1105.000000 
iter = 70 :::1093.000000 
iter 71 :::1093.000000 
iter = 72 :::1090.000000 
iter 73 :::1090.000000 
iter 74 :::1090.000000 
iter 75 :::1090.000000 
iter 76 :::1090.000000 
iter 77 :::1090.000000 
iter 78 :::1090.000000 
iter 79 :::1090.000000 
iter 80 :::1090.000000 
iter 81 :::1090.000000 
iter 82 :::1090.000000 
iter = 83 :::1088.000000 
iter 84 :::1088.000000 
iter 85 :::1088.000000 
iter 86 :::1088.000000 
iter 87 :::1088.000000 
iter 88 :::1088.000000 
iter = 89 :::1081.000000 
iter 90 :::1081.000000 
iter 91 :::1081.000000 
iter 92 :::1081.000000 
iter 93 :::1081.000000 
iter 94 :::1081.000000 
iter = 95 :::1074.000000 
iter 96 :::1074.000000 
iter 97 :::1074.000000 
iter 98 :::1074.000000 
iter 99 :::1074.000000 
iter 100 :::1074.000000 
iter 101 :::1074.000000 
iter 102 :::1074.000000 
iter 103 :::1074.000000 
iter 104 :::1074.000000 
iter = 105 :::1070.000000 
iter 106 :::1070.000000 
iter 107 :::1070.000000 
iter 108 :::1070.000000 
iter 109 :::1070.000000 
iter 110 :::1070.000000 
iter 111 :::1070.000000 
iter 112 :::1070.000000 
iter 113 :::1070.000000 
iter 114 :::1070.000000 
iter 115 :::1070.000000 
iter 116 :::1070.000000 
iter = 117 :::1049.000000 
iter 118 :::1049.000000 
iter 119 :::1049.000000 
iter 120 :::1049.000000 
iter 121 :::1049.000000 
iter 122 :::1049.000000 
iter 123 :::1049.000000 
iter 124 :::1049.000000 
iter 125 :::1049.000000 
iter 126 :::1049.000000 
iter 127 :::1049.000000 
iter 128 :::1049.000000 
iter 129 :::1049.000000 
iter 130 :::1049.000000 
iter = 131 :::1030.000000 
iter 132 :::1030.000000 
iter 133 :::1030.000000 
iter 134 :::1030.000000 
iter 135 :::1030.000000 
iter 136 :::1030.000000 
iter 137 :::1030.000000 
iter 138 :::1030.000000 
iter 139 :::1030.000000 
iter 140 :::1030.000000 
iter 141 :::1030.000000 
iter 142 :::1030.000000 
iter 143 :::1030.000000 
iter 144 :::1030.000000 
iter = 145 :::1002.000000 
iter 146 :::1002.000000 
iter 147 :::1002.000000 
iter 148 :::1002.000000 
iter 149 :::1002.000000 
iter 150 :::1002.000000 
iter 151 :::1002.000000 
iter 152 :::1002.000000 
iter 153 :::1002.000000 
iter 154 :::1002.000000 
iter 155 :::1002.000000 
iter 156 :::1002.000000 
iter 157 :::1002.000000 
iter = 158 :::991.000000 
iter 159 :::991.000000 
iter 160 :::991.000000 
iter 161 :::991.000000 
iter 162 :::991.000000 
iter 163 :::991.000000 
iter 164 :::991.000000 
iter 165 :::991.000000 
iter 166 :::991.000000 
iter 167 :::991.000000 
iter 168 :::991.000000 
iter 169 :::991.000000 
iter = 170 :::988.000000 
iter 171 :::988.000000 
iter 172 :::988.000000 
iter 173 :::988.000000 
iter 174 :::988.000000 
iter 175 :::988.000000 
iter 176 :::988.000000 
iter 177 :::988.000000 
iter 178 :::988.000000 
iter 179 :::988.000000 
iter = 180 :::986.000000 
iter 181 :::986.000000 
iter 182 :::986.000000 
iter 183 :::986.000000 
iter 184 :::986.000000 
iter 185 :::986.000000 
iter 186 :::986.000000 
iter 187 :::986.000000 
iter 188 :::986.000000 
iter 189 :::986.000000 
iter 190 :::986.000000 
iter 191 :::986.000000 
iter 192 :::986.000000 
iter 193 :::986.000000 
iter = 194 :::980.000000 
iter = 195 :::973.000000 
iter 196 :::973.000000 
iter 197 :::973.000000 
iter 198 :::973.000000 
iter 199 :::973.000000 
